entity:ID,name,type,frequency,:LABEL
5990,MRC2,Gene,1,Gene
5991,TRD,Gene,1,Gene
5992,XDH,Gene,4,Gene
5993,HDAC6,Gene,1,Gene
5994,CAMK2B,Gene,1,Gene
5995,ATP6AP2,Gene,1,Gene
5996,PBX3,Gene,1,Gene
5997,MARCO,Gene,1,Gene
5998,CCN3,Gene,1,Gene
5999,TSC22D1,Gene,1,Gene
6000,SERPINA6,Gene,2,Gene
6001,PITX1,Gene,2,Gene
6002,IVNS1ABP,Gene,3,Gene
6003,TMBIM6,Gene,1,Gene
6004,REEP4,Gene,1,Gene
6005,GREM2,Gene,1,Gene
6006,C1QTNF3,Gene,1,Gene
6007,FDXR,Gene,3,Gene
6008,ETHE1,Gene,1,Gene
6009,ILDR1,Gene,1,Gene
6010,PRDM1,Gene,2,Gene
6011,SCN8A,Gene,4,Gene
6012,SLC26A9,Gene,1,Gene
6013,NUP153,Gene,1,Gene
6014,RORC,Gene,1,Gene
6015,KLK8,Gene,1,Gene
6016,CYP2B6,Gene,1,Gene
6017,SELENON,Gene,11,Gene
6018,APBB1,Gene,1,Gene
6019,RGS10,Gene,2,Gene
6020,HP1BP3,Gene,1,Gene
6021,PRPH2,Gene,2,Gene
6022,AHNAK,Gene,2,Gene
6023,SOX4,Gene,1,Gene
6024,TSTD1,Gene,1,Gene
6025,PCSK6,Gene,1,Gene
6026,BAP1,Gene,5,Gene
6027,RAP1A,Gene,1,Gene
6028,PDCD10,Gene,1,Gene
6029,ANXA6,Gene,1,Gene
6030,SCPEP1,Gene,1,Gene
6031,rs2910164,Mutation,3,Mutation
6032,RN7SK,RNA,1,RNA
6033,SNHG1,RNA,5,RNA
6034,NORAD,RNA,1,RNA
6035,MIR133B,RNA,1,RNA
6036,VTRNA2-1,RNA,1,RNA
6037,MIR143,RNA,1,RNA
6038,FBXW7-AS1,RNA,2,RNA
6039,MIR10A,RNA,1,RNA
6040,MIR221,RNA,1,RNA
6041,Teichoic Acids,Carbohydrate,1,Carbohydrate
6042,rs28934576,Mutation,1,Mutation
6043,Agar,Carbohydrate,7,Carbohydrate
6044,"2,3-Diphosphoglycerate",Carbohydrate,1,Carbohydrate
6045,Uronic Acids,Carbohydrate,1,Carbohydrate
6046,Febrile Neutropenia,Disease,1,Disease
6047,Gerstmann Syndrome,Disease,3,Disease
6048,Dihydroxyacetone Phosphate,Carbohydrate,1,Carbohydrate
6049,Aclarubicin,Carbohydrate,1,Carbohydrate
6050,Trioses,Carbohydrate,1,Carbohydrate
6051,Glucosinolates,Carbohydrate,1,Carbohydrate
6052,Sugar Phosphates,Carbohydrate,1,Carbohydrate
6053,"Lymphoma, Large B-Cell, Diffuse",Disease,2,Disease
6054,rs1800234,Mutation,1,Mutation
6055,Lipid A,Carbohydrate;Lipid;Toxin,2,Carbohydrate;Lipid;Toxin
6056,rs2963154,Mutation,2,Mutation
6057,rs10515522,Mutation,2,Mutation
6058,rs1800206,Mutation,1,Mutation
6059,rs55673514,Mutation,2,Mutation
6060,rs4149056,Mutation,3,Mutation
6061,rs104893875,Mutation,1,Mutation
6062,rs780094,Mutation,1,Mutation
6063,Glycerylphosphorylcholine,Carbohydrate;Lipid,1,Carbohydrate;Lipid
6064,Heptanoates,Lipid,1,Lipid
6065,Iloprost,Lipid,4,Lipid
6066,Hexanols,Lipid,1,Lipid
6067,Thromboxane B2,Lipid,2,Lipid
6068,Lanolin,Lipid,1,Lipid
6069,Ethiodized Oil,Lipid,1,Lipid
6070,Bile Reflux,Disease,2,Disease
6071,"Asthma, Exercise-Induced",Disease,1,Disease
6072,Basiliximab,Protein,1,Protein
6073,Echinocandins,Peptide,2,Peptide
6074,"Thymic Factor, Circulating",Peptide,1,Peptide
6075,Streptogramins,Peptide,1,Peptide
6076,Haemophilus Infections,Disease,1,Disease
6077,Ibotenic Acid,Toxin,1,Toxin
6078,rs4149573,Mutation,1,Mutation
6079,rs33912345,Mutation,2,Mutation
6080,rs63750064,Mutation,2,Mutation
6081,rs34166160,Mutation,2,Mutation
6082,rs11235972,Mutation,1,Mutation
6083,rs58912633,Mutation,1,Mutation
6084,rs308442,Mutation,1,Mutation
6085,rs984395300,Mutation,2,Mutation
6086,rs2618516,Mutation,1,Mutation
6087,rs60310264,Mutation,1,Mutation
6088,rs2383207,Mutation,1,Mutation
6089,rs2829887,Mutation,2,Mutation
6090,rs11552449,Mutation,2,Mutation
6091,rs632793,Mutation,2,Mutation
6092,rs1800544,Mutation,3,Mutation
6093,rs2814778,Mutation,1,Mutation
6094,rs3745369,Mutation,2,Mutation
6095,rs3745367,Mutation,2,Mutation
6096,rs17185536,Mutation,1,Mutation
6097,rs1999805,Mutation,2,Mutation
6098,rs2665802,Mutation,2,Mutation
6099,rs796053228,Mutation,1,Mutation
6100,rs764254110,Mutation,1,Mutation
6101,rs10137185,Mutation,2,Mutation
6102,rs1256059,Mutation,2,Mutation
6103,rs4988235,Mutation,1,Mutation
6104,rs3918242,Mutation,3,Mutation
6105,rs401681,Mutation,4,Mutation
6106,rs2004776,Mutation,2,Mutation
6107,rs2971609,Mutation,1,Mutation
6108,rs121918339,Mutation,1,Mutation
6109,rs7503726,Mutation,2,Mutation
6110,rs2970848,Mutation,2,Mutation
6111,rs6821591,Mutation,2,Mutation
6112,rs2208454,Mutation,2,Mutation
6113,"Myopathy, Central Core",Disease,2,Disease
6114,rs12425791,Mutation,2,Mutation
6115,rs188286943,Mutation,1,Mutation
6116,rs3810950,Mutation,3,Mutation
6117,rs7078012,Mutation,2,Mutation
6118,rs2076260,Mutation,1,Mutation
6119,rs3027178,Mutation,1,Mutation
6120,rs1801155,Mutation,1,Mutation
6121,rs9384680,Mutation,1,Mutation
6122,MSI1,Gene,2,Gene
6123,MSI2,Gene,2,Gene
6124,LRP1B,Gene,3,Gene
6125,RGS6,Gene,2,Gene
6126,rs11679458,Mutation,2,Mutation
6127,rs11848300,Mutation,3,Mutation
6128,EN1,Gene,2,Gene
6129,rs771375988,Mutation,2,Mutation
6130,CPLX2,Gene,9,Gene
6131,FABP7,Gene,4,Gene
6132,SEZ6,Gene,3,Gene
6133,SPIB,Gene,3,Gene
6134,CLPTM1,Gene,1,Gene
6135,FCER1A,Gene,1,Gene
6136,FOLR2,Gene,1,Gene
6137,XCL1,Gene,1,Gene
6138,ITGA1,Gene,1,Gene
6139,TBX21,Gene,1,Gene
6140,IL12B,Gene,3,Gene
6141,CUX1,Gene,15,Gene
6142,rs1537371,Mutation,6,Mutation
6143,SATB2,Gene,10,Gene
6144,rs201141490,Mutation,2,Mutation
6145,rs183444295,Mutation,2,Mutation
6146,rs174537,Mutation,4,Mutation
6147,rs953413,Mutation,4,Mutation
6148,Linoleic Acids,Lipid,4,Lipid
6149,TRE-TTC3-1,RNA,2,RNA
6150,PDIA3,Gene,3,Gene
6151,Protein C Deficiency,Disease,2,Disease
6152,rs1799963,Mutation,2,Mutation
6153,Polymyxin B,Lipid;Peptide;Protein,2,Lipid;Peptide;Protein
6154,CTSF,Gene,2,Gene
6155,rs80356740,Mutation,1,Mutation
6156,PRMT5,Gene,1,Gene
6157,MMP14,Gene,2,Gene
6158,SART1,Gene,1,Gene
6159,UBL5,Gene,1,Gene
6160,ITGB2,Gene,1,Gene
6161,PORCN,Gene,2,Gene
6162,ADAM22,Gene,7,Gene
6163,PRX,Gene,2,Gene
6164,METTL14,Gene,1,Gene
6165,LBR,Gene,1,Gene
6166,EIF5A2,Gene,4,Gene
6167,RHOXF1,Gene,2,Gene
6168,RMDN3,Gene,2,Gene
6169,VAPB,Gene,4,Gene
6170,PFKP,Gene,1,Gene
6171,rs11189312,Mutation,7,Mutation
6172,rs10882883,Mutation,2,Mutation
6173,rs17108378,Mutation,2,Mutation
6174,rs35077384,Mutation,2,Mutation
6175,Vaginal Neoplasms,Disease,6,Disease
6176,"Influenza, Human",Disease,1,Disease
6177,Dental Pulp Necrosis,Disease,1,Disease
6178,Laryngeal Diseases,Disease,1,Disease
6179,"Diastasis, Bone",Disease,1,Disease
6180,rs10107605,Mutation,2,Mutation
6181,DGKB,Gene,1,Gene
6182,rs12666606,Mutation,1,Mutation
6183,MYO1B,Gene,1,Gene
6184,ACKR1,Gene,1,Gene
6185,LGI4,Gene,2,Gene
6186,ISLR2,Gene,1,Gene
6187,Cardiolipins,Lipid,3,Lipid
6188,CCT6A,Gene,3,Gene
6189,FLT1,Gene,4,Gene
6190,FCRL3,Gene,4,Gene
6191,FCRLA,Gene,2,Gene
6192,TRIB2,Gene,6,Gene
6193,GSDMD,Gene,1,Gene
6194,BTN3A1,Gene,2,Gene
6195,CYTIP,Gene,2,Gene
6196,RASGRP1,Gene,1,Gene
6197,HIF1AN,Gene,2,Gene
6198,rs56105708,Mutation,1,Mutation
6199,rs34833812,Mutation,1,Mutation
6200,Trichothecenes,Toxin,1,Toxin
6201,ABCD1,Gene,1,Gene
6202,PCYT2,Gene,4,Gene
6203,rs2549794,Mutation,1,Mutation
6204,ERAP2,Gene,7,Gene
6205,SP3,Gene,1,Gene
6206,SP2,Gene,1,Gene
6207,PLEK,Gene,4,Gene
6208,FBXO7,Gene,6,Gene
6209,RPS20,Gene,1,Gene
6210,DR1,Gene,4,Gene
6211,NCAN,Gene,3,Gene
6212,BCAN,Gene,1,Gene
6213,"Genital Neoplasms, Male",Disease,1,Disease
6214,Diastema,Disease,1,Disease
6215,Arginine Vasopressin,Peptide;Protein,1,Peptide;Protein
6216,YBX1,Gene,1,Gene
6217,CSF1,Gene,1,Gene
6218,YPEL2,Gene,1,Gene
6219,"Receptor-CD3 Complex, Antigen, T-Cell",Protein,3,Protein
6220,SEPTIN9,Gene,2,Gene
6221,BLMH,Gene,1,Gene
6222,MMP7,Gene,4,Gene
6223,Echinomycin,Peptide,1,Peptide
6224,rs146766120,Mutation,1,Mutation
6225,rs111522866,Mutation,1,Mutation
6226,Diphosphoglyceric Acids,Carbohydrate,1,Carbohydrate
6227,Lactosylceramides,Carbohydrate;Lipid,1,Carbohydrate;Lipid
6228,RINL,Gene,1,Gene
6229,DUOX1,Gene,4,Gene
6230,IFI30,Gene,3,Gene
6231,PRODH,Gene,8,Gene
6232,P2RX1,Gene,4,Gene
6233,LAMA2,Gene,2,Gene
6234,NID2,Gene,1,Gene
6235,SOX17,Gene,1,Gene
6236,PANX1,Gene,2,Gene
6237,KLF12,Gene,1,Gene
6238,DHFR,Gene,2,Gene
6239,GIGYF2,Gene,1,Gene
6240,STAU1,Gene,1,Gene
6241,ITGA4,Gene,1,Gene
6242,MARCHF5,Gene,2,Gene
6243,RPL15,Gene,1,Gene
6244,RPL18,Gene,1,Gene
6245,GPR65,Gene,1,Gene
6246,GPR4,Gene,1,Gene
6247,P4HB,Gene,1,Gene
6248,SLC3A2,Gene,3,Gene
6249,NCOA4,Gene,1,Gene
6250,ARHGAP1,Gene,1,Gene
6251,CDC37,Gene,1,Gene
6252,NPNT,Gene,1,Gene
6253,CCL3,Gene,3,Gene
6254,XYLT1,Gene,1,Gene
6255,PRPF31,Gene,2,Gene
6256,RPGR,Gene,1,Gene
6257,ZFP82,Gene,1,Gene
6258,PIK3IP1,Gene,1,Gene
6259,LRP4,Gene,1,Gene
6260,TAGLN,Gene,3,Gene
6261,DPEP1,Gene,1,Gene
6262,MIR494,RNA,1,RNA
6263,EPAS1,Gene,1,Gene
6264,Salivary Cystatins,Peptide;Protein,1,Peptide;Protein
6265,rs559884313,Mutation,1,Mutation
6266,rs1274412848,Mutation,1,Mutation
6267,rs3794396,Mutation,2,Mutation
6268,RAD51D,Gene,2,Gene
6269,RAD51C,Gene,2,Gene
6270,PALB2,Gene,2,Gene
6271,MTMR2,Gene,11,Gene
6272,rs17173608,Mutation,2,Mutation
6273,KRAS,Gene,9,Gene
6274,RET,Gene,3,Gene
6275,CCDC6,Gene,3,Gene
6276,MALT1,Gene,3,Gene
6277,MTHFD2,Gene,2,Gene
6278,rs104894584,Mutation,2,Mutation
6279,XPO5,Gene,6,Gene
6280,MACC1,Gene,2,Gene
6281,ARF6,Gene,7,Gene
6282,CDC25C,Gene,1,Gene
6283,GNAQ,Gene,1,Gene
6284,GNA11,Gene,1,Gene
6285,ARHGAP24,Gene,4,Gene
6286,HNF1A,Gene,2,Gene
6287,FBN1,Gene,10,Gene
6288,rs6902771,Mutation,2,Mutation
6289,rs7774230,Mutation,2,Mutation
6290,rs3020449,Mutation,4,Mutation
6291,rs121913507,Mutation,3,Mutation
6292,PTTG1IP,Gene,7,Gene
6293,MATR3,Gene,7,Gene
6294,rs198389,Mutation,5,Mutation
6295,NPPB,Gene,5,Gene
6296,ARX,Gene,8,Gene
6297,Wiskott-Aldrich Syndrome,Disease,13,Disease
6298,WAS,Gene,5,Gene
6299,"Spasms, Infantile",Disease,4,Disease
6300,Gangliosidoses,Disease,6,Disease
6301,"Epilepsy, Benign Neonatal",Disease,23,Disease
6302,PHB1,Gene,3,Gene
6303,GLA,Gene,3,Gene
6304,rs2132039,Mutation,2,Mutation
6305,UGT2B28,Gene,1,Gene
6306,Eptifibatide,Peptide,10,Peptide
6307,Compassion Fatigue,Disease,3,Disease
6308,"Tuberculosis, Cutaneous",Disease,1,Disease
6309,Myositis Ossificans,Disease,24,Disease
6310,Musculoskeletal Abnormalities,Disease,2,Disease
6311,"Sarcoidosis, Pulmonary",Disease,1,Disease
6312,Budd-Chiari Syndrome,Disease,4,Disease
6313,"Candidiasis, Invasive",Disease,2,Disease
6314,"Osteoarthropathy, Secondary Hypertrophic",Disease,2,Disease
6315,Ureteral Calculi,Disease,1,Disease
6316,Burkholderia Infections,Disease,2,Disease
6317,Tracheoesophageal Fistula,Disease,2,Disease
6318,"Cystitis, Interstitial",Disease,1,Disease
6319,Hereditary Autoinflammatory Diseases,Disease,2,Disease
6320,Duodenal Neoplasms,Disease,1,Disease
6321,"Carcinoma, Lewis Lung",Disease,1,Disease
6322,Neonatal Abstinence Syndrome,Disease,2,Disease
6323,Carbamoyl-Phosphate Synthase I Deficiency Disease,Disease,1,Disease
6324,SCGB1A1,Gene,6,Gene
6325,Hamman-Rich Syndrome,Disease,2,Disease
6326,Lip Neoplasms,Disease,2,Disease
6327,Postphlebitic Syndrome,Disease,2,Disease
6328,Opioid-Related Disorders,Disease,8,Disease
6329,Atypical Hemolytic Uremic Syndrome,Disease,2,Disease
6330,Tourette Syndrome,Disease,3,Disease
6331,Tic Disorders,Disease,3,Disease
6332,Ureteral Diseases,Disease,3,Disease
6333,Sialorrhea,Disease,2,Disease
6334,Hamartoma,Disease,2,Disease
6335,"Retinal Necrosis Syndrome, Acute",Disease,1,Disease
6336,Syphilis,Disease,2,Disease
6337,Aicardi Syndrome,Disease,2,Disease
6338,Pachyonychia Congenita,Disease,3,Disease
6339,"Hyper-IgM Immunodeficiency Syndrome, Type 1",Disease,1,Disease
6340,Biliary Tract Neoplasms,Disease,2,Disease
6341,"Meningitis, Cryptococcal",Disease,6,Disease
6342,Ehlers-Danlos Syndrome,Disease,6,Disease
6343,Esophagitis,Disease,2,Disease
6344,Menkes Kinky Hair Syndrome,Disease,3,Disease
6345,Squamous Intraepithelial Lesions,Disease,1,Disease
6346,Cytomegalovirus Retinitis,Disease,8,Disease
6347,Crigler-Najjar Syndrome,Disease,4,Disease
6348,PCA3,RNA,6,RNA
6349,ZPR1,Gene,10,Gene
6350,rs964184,Mutation,2,Mutation
6351,rs4645878,Mutation,2,Mutation
6352,rs63750652,Mutation,1,Mutation
6353,EDNRB,Gene,3,Gene
6354,MYH7,Gene,3,Gene
6355,FAM20C,Gene,3,Gene
6356,RPL3,Gene,2,Gene
6357,BYSL,Gene,6,Gene
6358,ATAD3A,Gene,1,Gene
6359,URI1,Gene,2,Gene
6360,DDN,Gene,4,Gene
6361,UBA1,Gene,1,Gene
6362,PLK5,Gene,1,Gene
6363,Carotid Body Tumor,Disease,1,Disease
6364,PDE4B,Gene,4,Gene
6365,CLN3,Gene,1,Gene
6366,CSE1L,Gene,6,Gene
6367,ABL1,Gene,2,Gene
6368,Antithrombin III Deficiency,Disease,1,Disease
6369,Caspofungin,Lipid;Peptide,2,Lipid;Peptide
6370,Micafungin,Lipid;Peptide,3,Lipid;Peptide
6371,rs121908033,Mutation,4,Mutation
6372,rs1799964,Mutation,2,Mutation
6373,rs746319045,Mutation,1,Mutation
6374,SNAI2,Gene,2,Gene
6375,OCRL,Gene,3,Gene
6376,COL5A1,Gene,3,Gene
6377,RAPGEF3,Gene,2,Gene
6378,CD151,Gene,2,Gene
6379,TFDP2,Gene,2,Gene
6380,E2F4,Gene,2,Gene
6381,SLC7A11,Gene,1,Gene
6382,MOB1A,Gene,2,Gene
6383,RANBP2,Gene,1,Gene
6384,NFATC1,Gene,5,Gene
6385,LCK,Gene,2,Gene
6386,DEAF1,Gene,6,Gene
6387,NUAK2,Gene,7,Gene
6388,rs2236242,Mutation,2,Mutation
6389,E2F2,Gene,4,Gene
6390,ADGRE2,Gene,2,Gene
6391,PAH,Gene,3,Gene
6392,NODAL,Gene,4,Gene
6393,CCL28,Gene,4,Gene
6394,PMAIP1,Gene,1,Gene
6395,PARL,Gene,2,Gene
6396,SMARCD3,Gene,1,Gene
6397,STAT2,Gene,1,Gene
6398,AGRP,Gene,7,Gene
6399,LDHB,Gene,5,Gene
6400,FEZ1,Gene,3,Gene
6401,NDEL1,Gene,3,Gene
6402,DISC1,Gene,4,Gene
6403,CA9,Gene,2,Gene
6404,UVRAG,Gene,2,Gene
6405,MCL1,Gene,4,Gene
6406,FBXW7,Gene,13,Gene
6407,PELI1,Gene,1,Gene
6408,NR2E1,Gene,7,Gene
6409,CD46,Gene,3,Gene
6410,CEBPD,Gene,1,Gene
6411,WIPI1,Gene,7,Gene
6412,COL4A4,Gene,4,Gene
6413,ZFP14,Gene,2,Gene
6414,NANOGP8,Gene,3,Gene
6415,TRAF2,Gene,1,Gene
6416,VPS26A,Gene,1,Gene
6417,SERPINB3,Gene,3,Gene
6418,OR2A4,Gene,2,Gene
6419,DDX20,Gene,1,Gene
6420,GEMIN4,Gene,1,Gene
6421,TNRC6B,Gene,1,Gene
6422,rs3742330,Mutation,1,Mutation
6423,rs14035,Mutation,1,Mutation
6424,ITGA6,Gene,4,Gene
6425,rs11077,Mutation,3,Mutation
6426,rs9623117,Mutation,1,Mutation
6427,rs197412,Mutation,1,Mutation
6428,rs2740348,Mutation,1,Mutation
6429,Hypohidrosis,Disease,1,Disease
6430,CSF3R,Gene,3,Gene
6431,FBXL2,Gene,14,Gene
6432,Loeys-Dietz Syndrome,Disease,9,Disease
6433,BUB1,Gene,9,Gene
6434,BOP1,Gene,1,Gene
6435,"Leukemia, Hairy Cell",Disease,10,Disease
6436,CDK19,Gene,3,Gene
6437,CDK8,Gene,4,Gene
6438,rs1236246272,Mutation,1,Mutation
6439,KLF8,Gene,5,Gene
6440,AFF3,Gene,2,Gene
6441,AFF2,Gene,3,Gene
6442,TOX3,Gene,1,Gene
6443,THADA,Gene,3,Gene
6444,TGFB3,Gene,2,Gene
6445,UBQLN2,Gene,1,Gene
6446,TOX,Gene,2,Gene
6447,CD164,Gene,9,Gene
6448,KIR3DL2,Gene,2,Gene
6449,HUS1,Gene,1,Gene
6450,UBA5,Gene,2,Gene
6451,UFM1,Gene,1,Gene
6452,rs4646,Mutation,6,Mutation
6453,TNFRSF10A,Gene,3,Gene
6454,COL6A1,Gene,1,Gene
6455,COL6A2,Gene,1,Gene
6456,COL6A3,Gene,1,Gene
6457,BRF1,Gene,2,Gene
6458,CSN2,Gene,1,Gene
6459,CFHR3,Gene,2,Gene
6460,Situs Inversus,Disease,2,Disease
6461,MTAP,Gene,6,Gene
6462,CD320,Gene,3,Gene
6463,SLC19A2,Gene,1,Gene
6464,SHC1,Gene,2,Gene
6465,BID,Gene,2,Gene
6466,DIABLO,Gene,1,Gene
6467,PRSS12,Gene,3,Gene
6468,KRT8,Gene,2,Gene
6469,KRT18,Gene,1,Gene
6470,NEU1,Gene,2,Gene
6471,SPRED2,Gene,1,Gene
6472,CDH3,Gene,2,Gene
6473,CITED1,Gene,2,Gene
6474,OCA2,Gene,2,Gene
6475,IL23A,Gene,1,Gene
6476,ANK2,Gene,1,Gene
6477,ATP10B,Gene,1,Gene
6478,DNAH1,Gene,1,Gene
6479,CHMP1A,Gene,1,Gene
6480,STAB1,Gene,1,Gene
6481,TOMM22,Gene,1,Gene
6482,SPTBN1,Gene,1,Gene
6483,KIF21B,Gene,1,Gene
6484,SLC25A39,Gene,1,Gene
6485,KIF24,Gene,1,Gene
6486,GIPC1,Gene,1,Gene
6487,G(M2) Ganglioside,Carbohydrate;Lipid,3,Carbohydrate;Lipid
6488,rs104895094,Mutation,2,Mutation
6489,KIAA1549,Gene,1,Gene
6490,FCGRT,Gene,1,Gene
6491,TJP1,Gene,1,Gene
6492,rs587777574,Mutation,3,Mutation
6493,CHCHD10,Gene,8,Gene
6494,rs730880031,Mutation,3,Mutation
6495,ABCC4,Gene,5,Gene
6496,GLI3,Gene,2,Gene
6497,SPTA1,Gene,1,Gene
6498,ANK1,Gene,1,Gene
6499,ADAMTS4,Gene,1,Gene
6500,VPS37A,Gene,11,Gene
6501,CDH5,Gene,3,Gene
6502,NLGN1,Gene,1,Gene
6503,OSGEP,Gene,5,Gene
6504,WDR73,Gene,7,Gene
6505,BRD7,Gene,2,Gene
6506,PCDH7,Gene,1,Gene
6507,ABCC3,Gene,5,Gene
6508,CXCR6,Gene,1,Gene
6509,IGLL5,Gene,2,Gene
6510,SLAMF1,Gene,1,Gene
6511,MS4A1,Gene,1,Gene
6512,LAMB1,Gene,1,Gene
6513,LAMB2,Gene,2,Gene
6514,PRG2,Gene,2,Gene
6515,SPRR1B,Gene,3,Gene
6516,IVL,Gene,3,Gene
6517,CLDN8,Gene,1,Gene
6518,GABRB3,Gene,1,Gene
6519,SPOP,Gene,2,Gene
6520,KCNH1,Gene,7,Gene
6521,SEC14L2,Gene,2,Gene
6522,TAP2,Gene,4,Gene
6523,BCL2L10,Gene,3,Gene
6524,IKZF1,Gene,2,Gene
6525,rs371769427,Mutation,1,Mutation
6526,"Exostoses, Multiple Hereditary",Disease,3,Disease
6527,EXT1,Gene,1,Gene
6528,EXT2,Gene,1,Gene
6529,rs4680,Mutation,1,Mutation
6530,SLC28A3,Gene,1,Gene
6531,rs2229774,Mutation,1,Mutation
6532,rs7853758,Mutation,1,Mutation
6533,rs17863783,Mutation,1,Mutation
6534,SCO1,Gene,2,Gene
6535,RAB4A,Gene,7,Gene
6536,RICTOR,Gene,1,Gene
6537,PTPRF,Gene,1,Gene
6538,PRKAR2B,Gene,1,Gene
6539,NEUROD6,Gene,4,Gene
6540,MYT1L,Gene,13,Gene
6541,PLK2,Gene,1,Gene
6542,MIR222,RNA,1,RNA
6543,MIR429,RNA,1,RNA
6544,MIR323A,RNA,1,RNA
6545,MIR328,RNA,1,RNA
6546,MIR217,RNA,1,RNA
6547,MIR324,RNA,1,RNA
6548,Teniposide,Carbohydrate,1,Carbohydrate
6549,Hexoses,Carbohydrate,2,Carbohydrate
6550,Mucopolysaccharidoses,Disease,3,Disease
6551,Oleic Acids,Lipid,3,Lipid
6552,Corn Oil,Lipid,1,Lipid
6553,TPCN2,Gene,5,Gene
6554,"Insulin, Isophane",Peptide,3,Peptide
6555,rs7799039,Mutation,5,Mutation
6556,rs2167270,Mutation,5,Mutation
6557,rs1143627,Mutation,2,Mutation
6558,rs35801418,Mutation,2,Mutation
6559,rs1556516,Mutation,1,Mutation
6560,MTCH2,Gene,5,Gene
6561,rs1064608,Mutation,1,Mutation
6562,rs10838738,Mutation,2,Mutation
6563,HLCS,Gene,4,Gene
6564,rs769499327,Mutation,1,Mutation
6565,rs119103229,Mutation,1,Mutation
6566,TIAM1,Gene,2,Gene
6567,rs149744081,Mutation,1,Mutation
6568,rs1249016772,Mutation,1,Mutation
6569,rs200487063,Mutation,1,Mutation
6570,rs201381696,Mutation,1,Mutation
6571,rs34104384,Mutation,1,Mutation
6572,F9,Gene,3,Gene
6573,SAMD9,Gene,4,Gene
6574,rs10895068,Mutation,1,Mutation
6575,MLANA,Gene,1,Gene
6576,IDS,Gene,5,Gene
6577,INPP5D,Gene,9,Gene
6578,SARS1,Gene,2,Gene
6579,Ganglioglioma,Disease,3,Disease
6580,Noonan Syndrome,Disease,3,Disease
6581,Endometrial Stromal Tumors,Disease,7,Disease
6582,TANGO2,Gene,11,Gene
6583,VHL,Gene,16,Gene
6584,RPE65,Gene,2,Gene
6585,VPS13B,Gene,3,Gene
6586,E4F1,Gene,6,Gene
6587,MUC4,Gene,6,Gene
6588,SSX2,Gene,7,Gene
6589,SLC6A6,Gene,9,Gene
6590,COMMD1,Gene,2,Gene
6591,rs121913514,Mutation,3,Mutation
6592,MYOM2,Gene,4,Gene
6593,PCNT,Gene,2,Gene
6594,ERLIN1,Gene,2,Gene
6595,Peliosis Hepatis,Disease,3,Disease
6596,STING1,Gene,3,Gene
6597,ASH1L,Gene,6,Gene
6598,COA7,Gene,3,Gene
6599,CARMN,RNA,2,RNA
6600,Granulosa Cell Tumor,Disease,1,Disease
6601,STAG2,Gene,5,Gene
6602,GEMIN5,Gene,3,Gene
6603,"Carcinoma, Ehrlich Tumor",Disease,3,Disease
6604,GDAP1,Gene,4,Gene
6605,OPA3,Gene,2,Gene
6606,"Optic Atrophies, Hereditary",Disease,1,Disease
6607,IL25,Gene,2,Gene
6608,ISG15,Gene,11,Gene
6609,PIK3CD,Gene,1,Gene
6610,DYRK2,Gene,3,Gene
6611,VPS33B,Gene,6,Gene
6612,ACAT1,Gene,4,Gene
6613,SCUBE2,Gene,4,Gene
6614,UTS2,Gene,1,Gene
6615,MIR455,RNA,8,RNA
6616,SLC5A5,Gene,1,Gene
6617,MUSK,Gene,1,Gene
6618,Fluticasone-Salmeterol Drug Combination,Pharmaceutical Preparations,2,Pharmaceutical Preparations
6619,ITPR2,Gene,2,Gene
6620,UBB,Gene,2,Gene
6621,HHEX,Gene,3,Gene
6622,Hyperlysinemias,Disease,4,Disease
6623,NADK2,Gene,8,Gene
6624,GLIS3,Gene,5,Gene
6625,SLCO2A1,Gene,3,Gene
6626,PTPA,Gene,4,Gene
6627,DOCK8,Gene,4,Gene
6628,Phosphoribosyl Pyrophosphate,Carbohydrate,1,Carbohydrate
6629,ARSA,Gene,3,Gene
6630,Mevalonate Kinase Deficiency,Disease,5,Disease
6631,TYMP,Gene,4,Gene
6632,PRG4,Gene,1,Gene
6633,Leuprolide,Peptide;Protein,5,Peptide;Protein
6634,Carrageenan,Carbohydrate,1,Carbohydrate
6635,ACVR1,Gene,4,Gene
6636,rs80356743,Mutation,1,Mutation
6637,DNAJB6,Gene,1,Gene
6638,MAPKAPK3,Gene,5,Gene
6639,MOB4,Gene,1,Gene
6640,APP,Gene,1,Gene
6641,ETNPPL,Gene,2,Gene
6642,STMN2,Gene,1,Gene
6643,SLC5A1,Gene,1,Gene
6644,PTPN1,Gene,2,Gene
6645,HNRNPM,Gene,1,Gene
6646,SLC2A3,Gene,2,Gene
6647,TIGAR,Gene,1,Gene
6648,FAM135B,Gene,1,Gene
6649,STYX,Gene,1,Gene
6650,MRC1,Gene,1,Gene
6651,GPR27,Gene,1,Gene
6652,CUL1,Gene,1,Gene
6653,SKP1,Gene,1,Gene
6654,YARS1,Gene,2,Gene
6655,FBXO3,Gene,3,Gene
6656,WIPI2,Gene,5,Gene
6657,GABARAP,Gene,1,Gene
6658,NCS1,Gene,1,Gene
6659,FZD2,Gene,1,Gene
6660,KIR3DL1,Gene,1,Gene
6661,KIR2DS4,Gene,2,Gene
6662,KIR2DL1,Gene,3,Gene
6663,PI3,Gene,2,Gene
6664,BST2,Gene,6,Gene
6665,MLF1,Gene,5,Gene
6666,HAX1,Gene,3,Gene
